FID,CruiseID,Survey,Date_,Time_UTC,StnCode,GearCode,GearName,StnNumber,Replicate,FixNumber,DecLat84,DecLon84,DepthBH,No_Sample
ME5301_ActualPositions_RC20130128.466,CEND1110,NSeaBGC2010,09/06/2010,17:09,OGT_H,NZ,NIOZ Box corer,105,B/1,296,54.91459,2.80046,23,
ME5301_ActualPositions_RC20130128.467,CEND1110,NSeaBGC2010,09/06/2010,17:22,OGT_H,NZ,NIOZ Box corer,105,C/2,298,54.91463,2.80034,23,
ME5301_ActualPositions_RC20130128.468,CEND1110,NSeaBGC2010,09/06/2010,18:40,DB,SPI Cam,SPI plus Video Camera,107,A,299,54.95099,2.70757,23,
ME5301_ActualPositions_RC20130128.469,CEND1110,NSeaBGC2010,09/06/2010,18:42,DB,SPI Cam,SPI plus Video Camera,107,B,300,54.95096,2.70755,23,
ME5301_ActualPositions_RC20130128.470,CEND1110,NSeaBGC2010,09/06/2010,18:44,DB,SPI Cam,SPI plus Video Camera,107,C,301,54.9509,2.7075,23,
ME5301_ActualPositions_RC20130128.471,CEND1110,NSeaBGC2010,09/06/2010,18:46,DB,SPI Cam,SPI plus Video Camera,107,D,man,54.9509,2.7075,23,
ME5301_ActualPositions_RC20130128.472,CEND1110,NSeaBGC2010,09/06/2010,18:48,DB,SPI Cam,SPI plus Video Camera,107,E,302,54.95083,2.70741,23,
ME5301_ActualPositions_RC20130128.473,CEND1110,NSeaBGC2010,09/06/2010,19:20,DB,RST,Rosette,108,A,est,54.95079,2.70737,22,
ME5301_ActualPositions_RC20130128.474,CEND1110,NSeaBGC2010,09/06/2010,19:48,DB,NZ,NIOZ Box corer,109,A/1,303,54.95079,2.70737,22,
ME5301_ActualPositions_RC20130128.475,CEND1110,NSeaBGC2010,09/06/2010,19:54,DB,NZ,NIOZ Box corer,109,B/3,304,54.95081,2.70748,22,
ME5301_ActualPositions_RC20130128.476,CEND1110,NSeaBGC2010,09/06/2010,20:02,DB,NZ,NIOZ Box corer,109,C/4,305,54.95082,2.7076,22,
ME5301_ActualPositions_RC20130128.477,CEND1110,NSeaBGC2010,09/06/2010,20:10,DB,NZ,NIOZ Box corer,109,D/5,306,54.95084,2.7077,22,
ME5301_ActualPositions_RC20130128.478,CEND1110,NSeaBGC2010,09/06/2010,20:24,DB,NZ,NIOZ Box corer,109,E/6,307,54.95086,2.70782,22,
ME5301_ActualPositions_RC20130128.479,CEND1110,NSeaBGC2010,09/06/2010,20:30,DB,NZ,NIOZ Box corer,109,F/7,308,54.95087,2.70792,22,
ME5301_ActualPositions_RC20130128.480,CEND1110,NSeaBGC2010,09/06/2010,20:36,DB,NZ,NIOZ Box corer,109,G/8,309,54.95096,2.70783,22,
ME5301_ActualPositions_RC20130128.481,CEND1110,NSeaBGC2010,09/06/2010,20:40,DB,NZ,NIOZ Box corer,109,H/9,310,54.95104,2.70774,22,
ME5301_ActualPositions_RC20130128.482,CEND1110,NSeaBGC2010,09/06/2010,20:54,DB,NZ,NIOZ Box corer,109,I/2,311,54.95113,2.70769,22,
ME5301_ActualPositions_RC20130128.483,CEND1110,NSeaBTA2010,09/06/2010,21:14,DB(BTA_06),HG,0.1m2 Hamon Grab,110,A,312,54.95059,2.70605,22,
ME5301_ActualPositions_RC20130128.484,CEND1110,NSeaBTA2010,09/06/2010,21:17,DB(BTA_06),HG,0.1m2 Hamon Grab,110,B,313,54.95056,2.7061,22,
ME5301_ActualPositions_RC20130128.485,CEND1110,NSeaBTA2010,09/06/2010,21:20,DB(BTA_06),HG,0.1m2 Hamon Grab,110,C,314,54.95056,2.7062,22,
ME5301_ActualPositions_RC20130128.486,CEND1110,NSeaBTA2010,09/06/2010,21:23,DB(BTA_06),HG,0.1m2 Hamon Grab,110,D,315,54.95052,2.70625,22,
ME5301_ActualPositions_RC20130128.487,CEND1110,NSeaBTA2010,09/06/2010,21:26,DB(BTA_06),HG,0.1m2 Hamon Grab,110,E,316,54.95051,2.70632,22,
ME5301_ActualPositions_RC20130128.488,CEND1110,NSeaBGC2010,09/06/2010,21:47,DB,JB,Jennings Beam Trawl (2 metre),111,A,2eol,54.95084,2.70711,22,
ME5301_ActualPositions_RC20130128.489,CEND1110,NSeaBGC2010,09/06/2010,22:07,DB,JB,Jennings Beam Trawl (2 metre),111,B,1sol,54.95048,2.70748,22,
ME5301_ActualPositions_RC20130128.490,CEND1110,NSeaBGC2010,10/06/2010,00:35,NDT_K,SPI Cam,SPI plus Video Camera,113,A,320,55.17037,2.56705,33,
ME5301_ActualPositions_RC20130128.491,CEND1110,NSeaBGC2010,10/06/2010,00:37,NDT_K,SPI Cam,SPI plus Video Camera,113,B,321,55.17041,2.56709,33,
ME5301_ActualPositions_RC20130128.492,CEND1110,NSeaBGC2010,10/06/2010,00:38,NDT_K,SPI Cam,SPI plus Video Camera,113,C,322,55.17047,2.56711,33,
ME5301_ActualPositions_RC20130128.493,CEND1110,NSeaBGC2010,10/06/2010,00:40,NDT_K,SPI Cam,SPI plus Video Camera,113,D,323,55.17047,2.56717,33,
ME5301_ActualPositions_RC20130128.494,CEND1110,NSeaBGC2010,10/06/2010,00:43,NDT_K,SPI Cam,SPI plus Video Camera,113,E,324,55.17055,2.56719,33,
ME5301_ActualPositions_RC20130128.495,CEND1110,NSeaBGC2010,10/06/2010,01:03,NDT_K,WP,Water Profiler,114,A,325,55.17061,2.56729,,
ME5301_ActualPositions_RC20130128.496,CEND1110,NSeaBGC2010,10/06/2010,01:25,NDT_K,NZ,NIOZ Box corer,115,A/1,326,55.17062,2.56731,33,
ME5301_ActualPositions_RC20130128.497,CEND1110,NSeaBGC2010,10/06/2010,01:30,NDT_K,NZ,NIOZ Box corer,115,B/2,327,55.17071,2.56744,33,
ME5301_ActualPositions_RC20130128.498,CEND1110,NSeaBGC2010,10/06/2010,01:49,NDT_K,NZ,NIOZ Box corer,115,C/3,329,55.17083,2.56759,33,
ME5301_ActualPositions_RC20130128.499,CEND1110,NSeaBGC2010,10/06/2010,04:09,NDT_J,SPI Cam,SPI plus Video Camera,119,A,338,55.28181,2.49647,35,
ME5301_ActualPositions_RC20130128.500,CEND1110,NSeaBGC2010,10/06/2010,04:11,NDT_J,SPI Cam,SPI plus Video Camera,119,B,339,55.28185,2.49652,35,
ME5301_ActualPositions_RC20130128.501,CEND1110,NSeaBGC2010,10/06/2010,04:14,NDT_J,SPI Cam,SPI plus Video Camera,119,C,340,55.28185,2.49664,35,
ME5301_ActualPositions_RC20130128.502,CEND1110,NSeaBGC2010,10/06/2010,04:17,NDT_J,SPI Cam,SPI plus Video Camera,119,D,341,55.28186,2.49675,35,
ME5301_ActualPositions_RC20130128.503,CEND1110,NSeaBGC2010,10/06/2010,04:20,NDT_J,SPI Cam,SPI plus Video Camera,119,E,342,55.28189,2.49683,35,
ME5301_ActualPositions_RC20130128.504,CEND1110,NSeaBGC2010,10/06/2010,04:33,NDT_J,WP,Water Profiler,120,A,343,55.28189,2.49687,,
ME5301_ActualPositions_RC20130128.505,CEND1110,NSeaBGC2010,10/06/2010,04:51,NDT_J,NZ,NIOZ Box corer,121,A/1,344,55.28188,2.49687,35,
ME5301_ActualPositions_RC20130128.506,CEND1110,NSeaBGC2010,10/06/2010,04:58,NDT_J,NZ,NIOZ Box corer,121,B/2,345,55.28193,2.49689,35,
ME5301_ActualPositions_RC20130128.507,CEND1110,NSeaBGC2010,10/06/2010,05:09,NDT_J,NZ,NIOZ Box corer,121,C/3,346,55.28196,2.49692,35,
ME5301_ActualPositions_RC20130128.508,CEND1110,NSeaBGC2010,10/06/2010,07:09,NDT_I,SPI Cam,SPI plus Video Camera,123,A,347,55.41714,2.41635,39,
ME5301_ActualPositions_RC20130128.509,CEND1110,NSeaBGC2010,10/06/2010,07:12,NDT_I,SPI Cam,SPI plus Video Camera,123,B,348,55.4172,2.41637,39,
ME5301_ActualPositions_RC20130128.510,CEND1110,NSeaBGC2010,10/06/2010,07:14,NDT_I,SPI Cam,SPI plus Video Camera,123,C,349,55.41724,2.41636,39,
ME5301_ActualPositions_RC20130128.511,CEND1110,NSeaBGC2010,10/06/2010,07:16,NDT_I,SPI Cam,SPI plus Video Camera,123,D,350,55.41728,2.41633,39,
ME5301_ActualPositions_RC20130128.512,CEND1110,NSeaBGC2010,10/06/2010,07:18,NDT_I,SPI Cam,SPI plus Video Camera,123,E,351,55.41733,2.41629,39,
ME5301_ActualPositions_RC20130128.513,CEND1110,NSeaBGC2010,10/06/2010,07:30,NDT_I,WP,Water Profiler,124,A,352,55.41738,2.41625,39,
ME5301_ActualPositions_RC20130128.514,CEND1110,NSeaBTA2010,10/06/2010,07:46,NDT_I(BTA_07),HG,0.1m2 Hamon Grab,125,A,353,55.41737,2.41626,39,
ME5301_ActualPositions_RC20130128.515,CEND1110,NSeaBTA2010,10/06/2010,07:48,NDT_I(BTA_07),HG,0.1m2 Hamon Grab,125,B,354,55.41743,2.41621,39,
ME5301_ActualPositions_RC20130128.516,CEND1110,NSeaBTA2010,10/06/2010,07:52,NDT_I(BTA_07),HG,0.1m2 Hamon Grab,125,C,355,55.41746,2.41633,39,
ME5301_ActualPositions_RC20130128.517,CEND1110,NSeaBTA2010,10/06/2010,07:56,NDT_I(BTA_07),HG,0.1m2 Hamon Grab,125,D,356,55.41751,2.41629,39,
ME5301_ActualPositions_RC20130128.518,CEND1110,NSeaBTA2010,10/06/2010,07:59,NDT_I(BTA_07),HG,0.1m2 Hamon Grab,125,E,357,55.41754,2.4164,39,
ME5301_ActualPositions_RC20130128.519,CEND1110,NSeaBGC2010,10/06/2010,08:20,NDT_I,NZ,NIOZ Box corer,126,A/1,358,55.41761,2.41637,40,
ME5301_ActualPositions_RC20130128.520,CEND1110,NSeaBGC2010,10/06/2010,08:32,NDT_I,NZ,NIOZ Box corer,126,B/2,360,55.41755,2.41653,40,
ME5301_ActualPositions_RC20130128.521,CEND1110,NSeaBGC2010,10/06/2010,08:38,NDT_I,NZ,NIOZ Box corer,126,C/3,361,55.41753,2.4167,40,
ME5301_ActualPositions_RC20130128.522,CEND1110,NSeaBGC2010,10/06/2010,11:55,DW1,SPI Cam,SPI plus Video Camera,128,A,Man,55.16812,1.64215,38,
ME5301_ActualPositions_RC20130128.523,CEND1110,NSeaBGC2010,10/06/2010,11:57,DW1,SPI Cam,SPI plus Video Camera,128,B,man,55.16812,1.64215,38,
ME5301_ActualPositions_RC20130128.524,CEND1110,NSeaBGC2010,10/06/2010,11:59,DW1,SPI Cam,SPI plus Video Camera,128,C,362,55.16812,1.64215,38,
ME5301_ActualPositions_RC20130128.525,CEND1110,NSeaBGC2010,10/06/2010,12:02,DW1,SPI Cam,SPI plus Video Camera,128,D,363,55.16814,1.64223,38,
ME5301_ActualPositions_RC20130128.526,CEND1110,NSeaBGC2010,10/06/2010,12:04,DW1,SPI Cam,SPI plus Video Camera,128,E,364,55.16817,1.64226,38,
ME5301_ActualPositions_RC20130128.527,CEND1110,NSeaBGC2010,10/06/2010,12:06,DW1,SPI Cam,SPI plus Video Camera,128,F,1sol,55.16817,1.64226,38,
ME5301_ActualPositions_RC20130128.528,CEND1110,NSeaBGC2010,10/06/2010,12:59,DW1,NZ,NIOZ Box corer,130,A/3,365,55.16833,1.64316,39,
ME5301_ActualPositions_RC20130128.529,CEND1110,NSeaBTA2010,10/06/2010,13:23,DW1(BTA_08),HG,0.1m2 Hamon Grab,131,A,367,55.16833,1.64319,39,
ME5301_ActualPositions_RC20130128.530,CEND1110,NSeaBTA2010,10/06/2010,13:26,DW1(BTA_08),HG,0.1m2 Hamon Grab,131,B,368,55.16834,1.64319,39,
ME5301_ActualPositions_RC20130128.531,CEND1110,NSeaBTA2010,10/06/2010,13:29,DW1(BTA_08),HG,0.1m2 Hamon Grab,131,C,369,55.16829,1.64316,39,
ME5301_ActualPositions_RC20130128.532,CEND1110,NSeaBTA2010,10/06/2010,13:33,DW1(BTA_08),HG,0.1m2 Hamon Grab,131,D,370,55.16818,1.64308,39,
ME5301_ActualPositions_RC20130128.533,CEND1110,NSeaBTA2010,10/06/2010,13:27,DW1(BTA_08),HG,0.1m2 Hamon Grab,131,E,371,55.16809,1.64308,39,
ME5301_ActualPositions_RC20130128.534,CEND1110,NSeaBGC2010,10/06/2010,14:05,DW1,JB,Jennings Beam Trawl (2 metre),132,A,1sol,55.16761,1.64283,39,
ME5301_ActualPositions_RC20130128.535,CEND1110,NSeaBGC2010,10/06/2010,14:25,DW1,JB,Jennings Beam Trawl (2 metre),132,B,1sol,55.16823,1.64307,39,
ME5301_ActualPositions_RC20130128.536,CEND1110,NSeaBGC2010,10/06/2010,15:06,DW2,SPI Cam,SPI plus Video Camera,133,A,375,55.16942,1.64371,37,
ME5301_ActualPositions_RC20130128.537,CEND1110,NSeaBGC2010,10/06/2010,15:15,DW2,WP,Water Profiler,134,A,man,55.16942,1.64371,,
ME5301_ActualPositions_RC20130128.538,CEND1110,NSeaBTA2010,10/06/2010,15:30,DW2(Opp),HG,0.1m2 Hamon Grab,135,A,377,55.1696,1.64906,40,
ME5301_ActualPositions_RC20130128.539,CEND1110,NSeaBTA2010,10/06/2010,15:35,DW2(Opp),HG,0.1m2 Hamon Grab,135,B,378,55.16961,1.64909,40,
ME5301_ActualPositions_RC20130128.540,CEND1110,NSeaBTA2010,10/06/2010,15:50,DW2(Opp),HG,0.1m2 Hamon Grab,135,C,381,55.16968,1.64912,40,
ME5301_ActualPositions_RC20130128.541,CEND1110,NSeaBGC2010,10/06/2010,16:55,DW3,SPI Cam,SPI plus Video Camera,136,A,383,55.16653,1.62946,40,
ME5301_ActualPositions_RC20130128.542,CEND1110,NSeaBGC2010,10/06/2010,17:00,DW3,SPI Cam,SPI plus Video Camera,136,B,384,55.16658,1.62952,40,
ME5301_ActualPositions_RC20130128.543,CEND1110,NSeaBGC2010,10/06/2010,17:02,DW3,SPI Cam,SPI plus Video Camera,136,C,385,55.16662,1.62951,40,
ME5301_ActualPositions_RC20130128.544,CEND1110,NSeaBGC2010,10/06/2010,17:04,DW3,SPI Cam,SPI plus Video Camera,136,D,386,55.16665,1.62956,40,
ME5301_ActualPositions_RC20130128.545,CEND1110,NSeaBGC2010,10/06/2010,17:06,DW3,SPI Cam,SPI plus Video Camera,136,E,387,55.16669,1.62955,40,
ME5301_ActualPositions_RC20130128.546,CEND1110,NSeaBGC2010,10/06/2010,17:10,DW3,WP,Water Profiler,137,A,man,55.16653,1.62946,40,
ME5301_ActualPositions_RC20130128.547,CEND1110,NSeaBGC2010,10/06/2010,17:37,DW3,NZ,NIOZ Box corer,138,A/1,388,55.16672,1.62955,40,
ME5301_ActualPositions_RC20130128.548,CEND1110,NSeaBGC2010,10/06/2010,17:43,DW3,NZ,NIOZ Box corer,138,B/3,389,55.16674,1.62958,40,
ME5301_ActualPositions_RC20130128.549,CEND1110,NSeaBGC2010,10/06/2010,17:57,DW3,NZ,NIOZ Box corer,138,C/4,391,55.16683,1.62963,40,
ME5301_ActualPositions_RC20130128.550,CEND1110,NSeaBGC2010,10/06/2010,18:03,DW3,NZ,NIOZ Box corer,138,D/5,392,55.16688,1.62962,40,
ME5301_ActualPositions_RC20130128.551,CEND1110,NSeaBGC2010,10/06/2010,18:10,DW3,NZ,NIOZ Box corer,138,E/6,393,55.16693,1.62963,40,
ME5301_ActualPositions_RC20130128.552,CEND1110,NSeaBGC2010,10/06/2010,08:20,DW3,NZ,NIOZ Box corer,138,F/2,394,55.167,1.6297,40,
ME5301_ActualPositions_RC20130128.553,CEND1110,NSeaBTA2010,10/06/2010,18:35,DW3(BTA_09),HG,0.1m2 Hamon Grab,139,A,395,55.16702,1.62966,40,
ME5301_ActualPositions_RC20130128.554,CEND1110,NSeaBTA2010,10/06/2010,18:40,DW3(BTA_09),HG,0.1m2 Hamon Grab,139,B,396,55.16704,1.62945,40,
ME5301_ActualPositions_RC20130128.555,CEND1110,NSeaBTA2010,10/06/2010,18:44,DW3(BTA_09),HG,0.1m2 Hamon Grab,139,C,397,55.1671,1.62947,40,
ME5301_ActualPositions_RC20130128.556,CEND1110,NSeaBTA2010,10/06/2010,18:47,DW3(BTA_09),HG,0.1m2 Hamon Grab,139,D,398,55.16714,1.6295,40,
ME5301_ActualPositions_RC20130128.557,CEND1110,NSeaBTA2010,10/06/2010,18:52,DW3(BTA_09),HG,0.1m2 Hamon Grab,139,E,399,55.16718,1.62948,40,
ME5301_ActualPositions_RC20130128.558,CEND1110,NSeaBGC2010,10/06/2010,19:40,DW3,JB,Jennings Beam Trawl (2 metre),140,A,402,55.16658,1.62938,40,
ME5301_ActualPositions_RC20130128.559,CEND1110,NSeaBGC2010,10/06/2010,20:00,DW3,JB,Jennings Beam Trawl (2 metre),140,B,1sol,55.16646,1.62872,40,
ME5301_ActualPositions_RC20130128.560,CEND1110,NSeaBGC2010,11/06/2010,05:38,NDT_H,SPI Cam,SPI plus Video Camera,147,A,421,55.49982,2.36833,50,
ME5301_ActualPositions_RC20130128.561,CEND1110,NSeaBGC2010,11/06/2010,05:40,NDT_H,SPI Cam,SPI plus Video Camera,147,B,422,55.49984,2.36833,50,
ME5301_ActualPositions_RC20130128.562,CEND1110,NSeaBGC2010,11/06/2010,05:44,NDT_H,SPI Cam,SPI plus Video Camera,147,C,423,55.4999,2.36844,50,
ME5301_ActualPositions_RC20130128.563,CEND1110,NSeaBGC2010,11/06/2010,05:46,NDT_H,SPI Cam,SPI plus Video Camera,147,D,424,55.49995,2.36841,50,
ME5301_ActualPositions_RC20130128.564,CEND1110,NSeaBGC2010,11/06/2010,05:49,NDT_H,SPI Cam,SPI plus Video Camera,147,E,425,55.5,2.36839,50,
ME5301_ActualPositions_RC20130128.565,CEND1110,NSeaBGC2010,10/06/2010,06:02,NDT_H,WP,Water Profiler,148,A,426,55.5,2.36841,50,
ME5301_ActualPositions_RC20130128.566,CEND1110,NSeaBGC2010,11/06/2010,07:32,NDT_H,NZ,NIOZ Box corer,149,A/1,429,55.50013,2.36834,51,
ME5301_ActualPositions_RC20130128.567,CEND1110,NSeaBGC2010,11/06/2010,07:39,NDT_H,NZ,NIOZ Box corer,149,B/2,430,55.50018,2.36831,51,
ME5301_ActualPositions_RC20130128.568,CEND1110,NSeaBGC2010,11/06/2010,07:47,NDT_H,NZ,NIOZ Box corer,149,C/3,432,55.50022,2.36831,51,
ME5301_ActualPositions_RC20130128.569,CEND1110,NSeaBGC2010,11/06/2010,10:02,ND,SPI Cam,SPI plus Video Camera,151,A,433,55.68309,2.28004,81,
ME5301_ActualPositions_RC20130128.570,CEND1110,NSeaBGC2010,11/06/2010,10:04,ND,SPI Cam,SPI plus Video Camera,151,B,434,55.68313,2.28006,81,
ME5301_ActualPositions_RC20130128.571,CEND1110,NSeaBGC2010,11/06/2010,10:06,ND,SPI Cam,SPI plus Video Camera,151,C,435,55.68317,2.28011,81,
ME5301_ActualPositions_RC20130128.572,CEND1110,NSeaBGC2010,11/06/2010,10:07,ND,SPI Cam,SPI plus Video Camera,151,D,436,55.68322,2.28011,81,
ME5301_ActualPositions_RC20130128.573,CEND1110,NSeaBGC2010,11/06/2010,10:09,ND,SPI Cam,SPI plus Video Camera,151,E,437,55.68326,2.2801,81,
ME5301_ActualPositions_RC20130128.574,CEND1110,NSeaBGC2010,11/06/2010,10:21,ND,RST,Rosette,152,A,438,55.68329,2.2801,,
ME5301_ActualPositions_RC20130128.575,CEND1110,NSeaBGC2010,11/06/2010,12:12,ND,NZ,NIOZ Box corer,153,A/1,441,55.68328,2.27922,81,
ME5301_ActualPositions_RC20130128.576,CEND1110,NSeaBGC2010,11/06/2010,12:20,ND,NZ,NIOZ Box corer,153,B/3,442,55.68322,2.27925,81,
ME5301_ActualPositions_RC20130128.577,CEND1110,NSeaBGC2010,11/06/2010,12:29,ND,NZ,NIOZ Box corer,153,C/4,443,55.68319,2.27925,81,
ME5301_ActualPositions_RC20130128.578,CEND1110,NSeaBGC2010,11/06/2010,12:36,ND,NZ,NIOZ Box corer,153,D/5,444,55.68314,2.27931,81,
ME5301_ActualPositions_RC20130128.579,CEND1110,NSeaBGC2010,11/06/2010,12:45,ND,NZ,NIOZ Box corer,153,E/6,445,55.68307,2.27927,81,
ME5301_ActualPositions_RC20130128.580,CEND1110,NSeaBGC2010,11/06/2010,13:01,ND,NZ,NIOZ Box corer,153,F/7,447,55.68302,2.27934,81,
ME5301_ActualPositions_RC20130128.581,CEND1110,NSeaBGC2010,11/06/2010,13:10,ND,NZ,NIOZ Box corer,153,G/8,448,55.68293,2.27936,81,
ME5301_ActualPositions_RC20130128.582,CEND1110,NSeaBGC2010,11/06/2010,13:17,ND,NZ,NIOZ Box corer,153,H/9,449,55.6829,2.27938,81,
ME5301_ActualPositions_RC20130128.583,CEND1110,NSeaBGC2010,11/06/2010,14:03,ND,NZ,NIOZ Box corer,153,I/2,454,55.68277,2.27964,81,
ME5301_ActualPositions_RC20130128.584,CEND1110,NSeaBTA2010,11/06/2010,14:47,ND(BTA_10),HG,0.1m2 Hamon Grab,154,A,456,55.68282,2.27998,81,
ME5301_ActualPositions_RC20130128.585,CEND1110,NSeaBTA2010,11/06/2010,14:53,ND(BTA_10),HG,0.1m2 Hamon Grab,154,B,457,55.68281,2.27994,81,
ME5301_ActualPositions_RC20130128.586,CEND1110,NSeaBTA2010,11/06/2010,14:59,ND(BTA_10),HG,0.1m2 Hamon Grab,154,C,458,55.68285,2.28004,81,
ME5301_ActualPositions_RC20130128.587,CEND1110,NSeaBTA2010,11/06/2010,15:06,ND(BTA_10),HG,0.1m2 Hamon Grab,154,D,459,55.68287,2.2801,81,
ME5301_ActualPositions_RC20130128.588,CEND1110,NSeaBTA2010,11/06/2010,15:11,ND(BTA_10),HG,0.1m2 Hamon Grab,154,E,460,55.68287,2.28008,81,
ME5301_ActualPositions_RC20130128.589,CEND1110,NSeaBGC2010,11/06/2010,15:39,ND,JB,Jennings Beam Trawl (2 metre),155,A,1sol,55.68296,2.27983,82,
ME5301_ActualPositions_RC20130128.590,CEND1110,NSeaBGC2010,11/06/2010,16:08,ND,JB,Jennings Beam Trawl (2 metre),155,B,1sol,55.68217,2.28083,82,
ME5301_ActualPositions_RC20130128.591,CEND1110,NSeaBGC2010,11/06/2010,21:02,NDT_A,SPI Cam,SPI plus Video Camera,158,A,473,55.83777,2.16473,84,
ME5301_ActualPositions_RC20130128.592,CEND1110,NSeaBGC2010,11/06/2010,21:04,NDT_A,SPI Cam,SPI plus Video Camera,158,B,474,55.83785,2.16465,84,
ME5301_ActualPositions_RC20130128.593,CEND1110,NSeaBGC2010,11/06/2010,21:00,NDT_A,SPI Cam,SPI plus Video Camera,158,C,475,55.83786,2.16455,84,
ME5301_ActualPositions_RC20130128.594,CEND1110,NSeaBGC2010,11/06/2010,21:08,NDT_A,SPI Cam,SPI plus Video Camera,158,D,476,55.83792,2.16452,84,
ME5301_ActualPositions_RC20130128.595,CEND1110,NSeaBGC2010,11/06/2010,21:10,NDT_A,SPI Cam,SPI plus Video Camera,158,E,477,55.83794,2.16442,84,
ME5301_ActualPositions_RC20130128.596,CEND1110,NSeaBGC2010,11/06/2010,21:12,NDT_A,SPI Cam,SPI plus Video Camera,158,F,478,55.83792,2.16435,84,
ME5301_ActualPositions_RC20130128.597,CEND1110,NSeaBGC2010,11/06/2010,21:45,NDT_A,NZ,NIOZ Box corer,160,A/1,479,55.83791,2.16435,84,
ME5301_ActualPositions_RC20130128.598,CEND1110,NSeaBGC2010,11/06/2010,21:54,NDT_A,NZ,NIOZ Box corer,160,B/3,480,55.83789,2.16427,84,
ME5301_ActualPositions_RC20130128.599,CEND1110,NSeaBGC2010,11/06/2010,22:05,NDT_A,NZ,NIOZ Box corer,160,C/2,481,55.83783,2.16417,84,
ME5301_ActualPositions_RC20130128.600,CEND1110,NSeaBGC2010,11/06/2010,23:57,NDT_B,SPI Cam,SPI plus Video Camera,162,A,482,56.00005,2.06508,84,
ME5301_ActualPositions_RC20130128.601,CEND1110,NSeaBGC2010,11/06/2010,23:59,NDT_B,SPI Cam,SPI plus Video Camera,162,B,483,56.00004,2.06494,84,
ME5301_ActualPositions_RC20130128.602,CEND1110,NSeaBGC2010,11/06/2010,00:00,NDT_B,SPI Cam,SPI plus Video Camera,162,C,484,56.00006,2.0649,84,
ME5301_ActualPositions_RC20130128.603,CEND1110,NSeaBGC2010,11/06/2010,00:02,NDT_B,SPI Cam,SPI plus Video Camera,162,D,485,56.00016,2.0649,84,
ME5301_ActualPositions_RC20130128.604,CEND1110,NSeaBGC2010,11/06/2010,00:04,NDT_B,SPI Cam,SPI plus Video Camera,162,E,486,56.00019,2.06485,84,
ME5301_ActualPositions_RC20130128.605,CEND1110,NSeaBGC2010,12/06/2010,00:22,NDT_B,WP,Water Profiler,163,A,487,56.00005,2.06467,84,
ME5301_ActualPositions_RC20130128.606,CEND1110,NSeaBGC2010,12/06/2010,00:44,NDT_B,NZ,NIOZ Box corer,164,A/1,488,56.00008,2.0647,84,
ME5301_ActualPositions_RC20130128.607,CEND1110,NSeaBGC2010,12/06/2010,00:51,NDT_B,NZ,NIOZ Box corer,164,B/2,489,56.00012,2.06465,84,
ME5301_ActualPositions_RC20130128.608,CEND1110,NSeaBGC2010,12/06/2010,01:00,NDT_B,NZ,NIOZ Box corer,164,C/3,490,56.00013,2.06455,84,
ME5301_ActualPositions_RC20130128.609,CEND1110,NSeaBGC2010,12/06/2010,06:05,NDT_C,WP,Water Profiler,168,A,497,56.20091,1.94159,82,
ME5301_ActualPositions_RC20130128.610,CEND1110,NSeaBTA2010,12/06/2010,07:09,NDT_C(BTA_11),HG,0.1m2 Hamon Grab,169,A,498,56.2009,1.94162,83,
ME5301_ActualPositions_RC20130128.611,CEND1110,NSeaBTA2010,12/06/2010,07:14,NDT_C(BTA_11),HG,0.1m2 Hamon Grab,169,B,499,56.20091,1.94161,83,
ME5301_ActualPositions_RC20130128.612,CEND1110,NSeaBTA2010,12/06/2010,07:19,NDT_C(BTA_11),HG,0.1m2 Hamon Grab,169,C,500,56.2009,1.94153,83,
ME5301_ActualPositions_RC20130128.613,CEND1110,NSeaBTA2010,12/06/2010,07:25,NDT_C(BTA_11),HG,0.1m2 Hamon Grab,169,D,501,56.20094,1.94146,83,
ME5301_ActualPositions_RC20130128.614,CEND1110,NSeaBTA2010,12/06/2010,07:30,NDT_C(BTA_11),HG,0.1m2 Hamon Grab,169,E,502,56.20089,1.94133,83,
ME5301_ActualPositions_RC20130128.615,CEND1110,NSeaBTA2010,12/06/2010,10:29,DT(BTA_12),HG,0.1m2 Hamon Grab,171,A,504,56.2668,1.63326,99,
ME5301_ActualPositions_RC20130128.616,CEND1110,NSeaBTA2010,12/06/2010,10:36,DT(BTA_12),HG,0.1m2 Hamon Grab,171,B,505,56.26674,1.63334,99,
ME5301_ActualPositions_RC20130128.617,CEND1110,NSeaBTA2010,12/06/2010,10:42,DT(BTA_12),HG,0.1m2 Hamon Grab,171,C,506,56.2668,1.63335,99,
ME5301_ActualPositions_RC20130128.618,CEND1110,NSeaBTA2010,12/06/2010,10:48,DT(BTA_12),HG,0.1m2 Hamon Grab,171,D,507,56.26676,1.63352,99,
ME5301_ActualPositions_RC20130128.619,CEND1110,NSeaBTA2010,12/06/2010,10:54,DT(BTA_12),HG,0.1m2 Hamon Grab,171,E,508,56.26683,1.63355,99,
ME5301_ActualPositions_RC20130128.620,CEND1110,NSeaBGC2010,12/06/2010,12:45,DT,WP,Water Profiler,172,A,man,56.2668,1.63326,,
ME5301_ActualPositions_RC20130128.621,CEND1110,NSeaBGC2010,13/06/2010,01:02,DT,SPI Cam,SPI plus Video Camera,176,A,519,56.26658,1.63386,100,
